message_id,email_length,word_count,communication_time_category
<3954412.1075857709391.JavaMail.evans@thyme>,7233,963,Evening
<3217449.1075845531376.JavaMail.evans@thyme>,14,2,Morning
<4500996.1075857698264.JavaMail.evans@thyme>,515,97,Afternoon
<13613320.1075857698570.JavaMail.evans@thyme>,102,20,Evening
<24959848.1075857698595.JavaMail.evans@thyme>,917,123,Night
<2670323.1075857698619.JavaMail.evans@thyme>,910,127,Afternoon
<17843623.1075857698652.JavaMail.evans@thyme>,49,9,Night
<21814954.1075857698675.JavaMail.evans@thyme>,465,87,Evening
<28223248.1075857698699.JavaMail.evans@thyme>,1694,165,Afternoon
<22679655.1075857698763.JavaMail.evans@thyme>,1790,183,Afternoon
<32173926.1075857698807.JavaMail.evans@thyme>,1621,153,Afternoon
<17514146.1075857698860.JavaMail.evans@thyme>,2181,256,Afternoon
<20774455.1075857698918.JavaMail.evans@thyme>,69,13,Afternoon
<16559533.1075857698288.JavaMail.evans@thyme>,86,18,Afternoon
<2451091.1075857699002.JavaMail.evans@thyme>,101,18,Afternoon
<24201018.1075857699038.JavaMail.evans@thyme>,45,9,Night
<33243907.1075857699062.JavaMail.evans@thyme>,67,13,Evening
<15510582.1075857699096.JavaMail.evans@thyme>,1721,171,Afternoon
<1976677.1075857699166.JavaMail.evans@thyme>,1930,287,Afternoon
<15614878.1075857698312.JavaMail.evans@thyme>,515,93,Afternoon
<10053551.1075857698348.JavaMail.evans@thyme>,154,27,Afternoon
<23466878.1075857698379.JavaMail.evans@thyme>,556,107,Night
<9029728.1075857698403.JavaMail.evans@thyme>,339,65,Afternoon
<29507567.1075857698428.JavaMail.evans@thyme>,3143,414,Afternoon
<32728797.1075857698495.JavaMail.evans@thyme>,402,80,Afternoon
<15090022.1075857698539.JavaMail.evans@thyme>,481,80,Afternoon
<10513909.1075857701963.JavaMail.evans@thyme>,0,0,Evening
<32294392.1075857702055.JavaMail.evans@thyme>,936,159,Evening
<27684715.1075857702129.JavaMail.evans@thyme>,650,116,Night
<31262927.1075857702158.JavaMail.evans@thyme>,143,28,Night
<27340260.1075857699584.JavaMail.evans@thyme>,71,12,Night
<13363215.1075857699608.JavaMail.evans@thyme>,2338,246,Afternoon
<16338402.1075857699705.JavaMail.evans@thyme>,2118,229,Afternoon
<17130356.1075857699752.JavaMail.evans@thyme>,110,17,Night
<15954976.1075857699832.JavaMail.evans@thyme>,47,9,Night
<4931376.1075857699918.JavaMail.evans@thyme>,1132,171,Afternoon
<18980226.1075857700037.JavaMail.evans@thyme>,336,63,Afternoon
<18418075.1075857700095.JavaMail.evans@thyme>,42,8,Afternoon
<18996529.1075857700173.JavaMail.evans@thyme>,12,2,Evening
<13163385.1075857700423.JavaMail.evans@thyme>,404,65,Evening
<12656328.1075857700447.JavaMail.evans@thyme>,13,2,Evening
<14429804.1075857701182.JavaMail.evans@thyme>,365,61,Evening
<15504783.1075857701240.JavaMail.evans@thyme>,192,37,Afternoon
<13267393.1075857701342.JavaMail.evans@thyme>,260,45,Evening
<2120045.1075857699468.JavaMail.evans@thyme>,342,54,Afternoon
<15453259.1075857701537.JavaMail.evans@thyme>,96,20,Afternoon
<19039505.1075857701605.JavaMail.evans@thyme>,225,34,Evening
<15679297.1075857701725.JavaMail.evans@thyme>,15,3,Afternoon
<1310300.1075857701939.JavaMail.evans@thyme>,156,29,Afternoon
<17670432.1075845547873.JavaMail.evans@thyme>,927,148,Afternoon
<23982936.1075857666821.JavaMail.evans@thyme>,193,24,Night
<2806332.1075857667155.JavaMail.evans@thyme>,0,0,Afternoon
<26146911.1075857670403.JavaMail.evans@thyme>,12,3,Afternoon
<22301888.1075857670430.JavaMail.evans@thyme>,822,132,Evening
<27729181.1075857670557.JavaMail.evans@thyme>,518,89,Night
<6839761.1075857670581.JavaMail.evans@thyme>,212,44,Afternoon
<31937519.1075857670619.JavaMail.evans@thyme>,887,150,Night
<3644408.1075857670659.JavaMail.evans@thyme>,2624,427,Evening
<14736075.1075857670685.JavaMail.evans@thyme>,5019,789,Morning
<22061530.1075857667210.JavaMail.evans@thyme>,644,98,Evening
<3964229.1075857670710.JavaMail.evans@thyme>,566,96,Night
<21253253.1075857670749.JavaMail.evans@thyme>,833,144,Night
<10243264.1075857670800.JavaMail.evans@thyme>,6649,1046,Night
<24311422.1075857670841.JavaMail.evans@thyme>,2154,328,Night
<9752855.1075857670880.JavaMail.evans@thyme>,432,67,Afternoon
<2849235.1075857670919.JavaMail.evans@thyme>,1124,189,Night
<28014132.1075857670970.JavaMail.evans@thyme>,665,124,Afternoon
<11667060.1075857667235.JavaMail.evans@thyme>,481,89,Evening
<13752157.1075857671093.JavaMail.evans@thyme>,1075,185,Afternoon
<18116557.1075857671181.JavaMail.evans@thyme>,8588,1348,Night
<16102564.1075857671276.JavaMail.evans@thyme>,474,79,Morning
<29732385.1075857667259.JavaMail.evans@thyme>,1682,276,Evening
<22732169.1075857671461.JavaMail.evans@thyme>,5559,871,Morning
<8809161.1075857671506.JavaMail.evans@thyme>,3105,471,Morning
<13431293.1075857671531.JavaMail.evans@thyme>,832,130,Night
<19089572.1075857671570.JavaMail.evans@thyme>,786,111,Morning
<24514764.1075857671594.JavaMail.evans@thyme>,1104,156,Afternoon
<4782917.1075857671618.JavaMail.evans@thyme>,1368,234,Night
<19605926.1075857667308.JavaMail.evans@thyme>,79,6,Afternoon
<7228624.1075857671738.JavaMail.evans@thyme>,1047,177,Afternoon
<24454753.1075857671779.JavaMail.evans@thyme>,258,40,Afternoon
<4311588.1075857671847.JavaMail.evans@thyme>,287,48,Afternoon
<20852679.1075857671871.JavaMail.evans@thyme>,628,102,Afternoon
<28490934.1075857671932.JavaMail.evans@thyme>,2561,353,Afternoon
<25388047.1075857671956.JavaMail.evans@thyme>,203,34,Evening
<18764572.1075857671979.JavaMail.evans@thyme>,159,26,Afternoon
<31614016.1075857672024.JavaMail.evans@thyme>,841,155,Afternoon
<2346418.1075857672048.JavaMail.evans@thyme>,837,154,Afternoon
<12281710.1075857667357.JavaMail.evans@thyme>,173,31,Afternoon
<9799460.1075857672088.JavaMail.evans@thyme>,869,142,Evening
<13644149.1075857672156.JavaMail.evans@thyme>,122,23,Afternoon
<6237717.1075857672180.JavaMail.evans@thyme>,48,10,Evening
<13271978.1075857672203.JavaMail.evans@thyme>,218,38,Afternoon
<25826421.1075857672227.JavaMail.evans@thyme>,156,27,Afternoon
<4534263.1075857672272.JavaMail.evans@thyme>,651,73,Afternoon
<5247143.1075857672297.JavaMail.evans@thyme>,435,80,Night
<7695650.1075857672337.JavaMail.evans@thyme>,0,0,Evening
<25392773.1075857667381.JavaMail.evans@thyme>,20,3,Evening
<3868963.1075857672509.JavaMail.evans@thyme>,1738,278,Morning
<32433509.1075857672578.JavaMail.evans@thyme>,1564,272,Evening
<18245004.1075857672622.JavaMail.evans@thyme>,483,80,Evening
<23394046.1075857672649.JavaMail.evans@thyme>,297,48,Night
<26468105.1075857672687.JavaMail.evans@thyme>,70,11,Night
<18343796.1075857672712.JavaMail.evans@thyme>,1856,327,Night
<31074035.1075857667429.JavaMail.evans@thyme>,68,15,Afternoon
<6065390.1075857672753.JavaMail.evans@thyme>,161,23,Night
<5381501.1075857672804.JavaMail.evans@thyme>,18,2,Night
<19238400.1075857672850.JavaMail.evans@thyme>,2156,369,Afternoon
<9291915.1075857672899.JavaMail.evans@thyme>,1980,350,Afternoon
<6890787.1075857672924.JavaMail.evans@thyme>,462,87,Evening
<21535383.1075857672995.JavaMail.evans@thyme>,3417,561,Evening
<20134718.1075857667502.JavaMail.evans@thyme>,229,43,Evening
<12004676.1075857673043.JavaMail.evans@thyme>,1110,154,Morning
<33347068.1075857673067.JavaMail.evans@thyme>,202,39,Afternoon
<4494966.1075857673105.JavaMail.evans@thyme>,4944,749,Afternoon
<12642984.1075857673169.JavaMail.evans@thyme>,6053,510,Evening
<23983206.1075857673194.JavaMail.evans@thyme>,2387,420,Evening
<16213445.1075857673258.JavaMail.evans@thyme>,1043,121,Night
<14598811.1075857673321.JavaMail.evans@thyme>,98,16,Evening
<7766741.1075857667526.JavaMail.evans@thyme>,122,20,Night
<12223725.1075857673358.JavaMail.evans@thyme>,13,3,Afternoon
<23922657.1075857673397.JavaMail.evans@thyme>,562,97,Morning
<18908706.1075857673421.JavaMail.evans@thyme>,205,41,Evening
<4606659.1075857673457.JavaMail.evans@thyme>,766,126,Night
<13138629.1075857673517.JavaMail.evans@thyme>,4222,392,Evening
<32784862.1075857673557.JavaMail.evans@thyme>,219,35,Afternoon
<25380960.1075857666875.JavaMail.evans@thyme>,181,28,Afternoon
<8890011.1075857667549.JavaMail.evans@thyme>,2,1,Afternoon
<18724920.1075857673701.JavaMail.evans@thyme>,1093,189,Night
<2721787.1075857673727.JavaMail.evans@thyme>,4492,753,Afternoon
<10387778.1075857673790.JavaMail.evans@thyme>,103,18,Evening
<13505345.1075857673851.JavaMail.evans@thyme>,244,47,Afternoon
<9031571.1075857673909.JavaMail.evans@thyme>,1247,197,Morning
<26928173.1075857673934.JavaMail.evans@thyme>,131,24,Afternoon
<28624478.1075857673981.JavaMail.evans@thyme>,115,12,Evening
<5780806.1075857674060.JavaMail.evans@thyme>,145,26,Afternoon
<17937139.1075857674097.JavaMail.evans@thyme>,545,102,Afternoon
<14171904.1075857674159.JavaMail.evans@thyme>,1729,315,Evening
<17833615.1075857674199.JavaMail.evans@thyme>,44,10,Afternoon
<21396839.1075857674241.JavaMail.evans@thyme>,2368,363,Afternoon
<13837839.1075857674278.JavaMail.evans@thyme>,336,63,Night
<6793564.1075857674318.JavaMail.evans@thyme>,186,34,Evening
<27268556.1075857674342.JavaMail.evans@thyme>,908,109,Night
<16194164.1075857674383.JavaMail.evans@thyme>,112,23,Afternoon
<15319936.1075857674408.JavaMail.evans@thyme>,977,154,Morning
<8872412.1075857674492.JavaMail.evans@thyme>,1784,293,Evening
<2745088.1075857674517.JavaMail.evans@thyme>,87,12,Afternoon
<32905782.1075857674541.JavaMail.evans@thyme>,169,26,Morning
<3338773.1075857674581.JavaMail.evans@thyme>,86,12,Afternoon
<11758300.1075857674618.JavaMail.evans@thyme>,435,68,Afternoon
<19699982.1075857674662.JavaMail.evans@thyme>,833,134,Night
<14050383.1075857667655.JavaMail.evans@thyme>,5002,586,Night
<4263165.1075857674727.JavaMail.evans@thyme>,1177,163,Evening
<12316574.1075857674751.JavaMail.evans@thyme>,378,54,Afternoon
<7376447.1075857674788.JavaMail.evans@thyme>,131,23,Afternoon
<25877705.1075857674812.JavaMail.evans@thyme>,806,145,Morning
<27606540.1075857674849.JavaMail.evans@thyme>,120,27,Evening
<25992246.1075857674886.JavaMail.evans@thyme>,79,13,Night
<6542698.1075857674910.JavaMail.evans@thyme>,265,43,Night
<5257188.1075857674949.JavaMail.evans@thyme>,349,63,Night
<8739301.1075857674988.JavaMail.evans@thyme>,214,34,Afternoon
<13685474.1075857675028.JavaMail.evans@thyme>,589,100,Evening
<22253671.1075857667679.JavaMail.evans@thyme>,505,92,Afternoon
<29699403.1075857675051.JavaMail.evans@thyme>,57,11,Afternoon
<2139697.1075857675089.JavaMail.evans@thyme>,1842,324,Night
<28140197.1075857675190.JavaMail.evans@thyme>,39,7,Afternoon
<2582138.1075857675230.JavaMail.evans@thyme>,730,118,Evening
<12119375.1075857675272.JavaMail.evans@thyme>,74,13,Night
<14940832.1075857675328.JavaMail.evans@thyme>,124,23,Night
<22764116.1075857675352.JavaMail.evans@thyme>,7,1,Evening
<5613921.1075857675446.JavaMail.evans@thyme>,3361,523,Afternoon
<19754851.1075857667726.JavaMail.evans@thyme>,795,132,Afternoon
<31670605.1075857675470.JavaMail.evans@thyme>,1145,196,Evening
<33552921.1075857675570.JavaMail.evans@thyme>,764,133,Afternoon
<8167458.1075857675594.JavaMail.evans@thyme>,592,101,Afternoon
<32847930.1075857675618.JavaMail.evans@thyme>,258,40,Evening
<4103464.1075857675642.JavaMail.evans@thyme>,1071,185,Afternoon
<10926158.1075857675708.JavaMail.evans@thyme>,3182,539,Evening
<26089889.1075857675797.JavaMail.evans@thyme>,1718,269,Evening
<32236481.1075857667749.JavaMail.evans@thyme>,316,44,Evening
<3451452.1075857675820.JavaMail.evans@thyme>,362,59,Evening
<26511051.1075857675859.JavaMail.evans@thyme>,1196,180,Night
<1941290.1075857675884.JavaMail.evans@thyme>,1506,217,Night
<2924768.1075857675946.JavaMail.evans@thyme>,648,117,Afternoon
<32899430.1075857675968.JavaMail.evans@thyme>,355,57,Evening
<30805002.1075857676009.JavaMail.evans@thyme>,3578,569,Evening
<25394563.1075857676071.JavaMail.evans@thyme>,1656,280,Evening
<27612274.1075857676107.JavaMail.evans@thyme>,402,73,Morning
<28677347.1075857667789.JavaMail.evans@thyme>,0,0,Evening
<21701076.1075857676132.JavaMail.evans@thyme>,823,117,Afternoon
<26875173.1075857676170.JavaMail.evans@thyme>,183,28,Afternoon
<7624057.1075857676245.JavaMail.evans@thyme>,698,113,Afternoon
<26705207.1075857676269.JavaMail.evans@thyme>,288,53,Night
<10346532.1075857676307.JavaMail.evans@thyme>,1482,245,Afternoon
<15098881.1075857676345.JavaMail.evans@thyme>,657,115,Afternoon
<28292482.1075857676395.JavaMail.evans@thyme>,296,48,Afternoon
<11890373.1075857676445.JavaMail.evans@thyme>,187,28,Afternoon
<24870987.1075857676469.JavaMail.evans@thyme>,37,7,Evening
<4314732.1075857667812.JavaMail.evans@thyme>,49,6,Evening
<15591902.1075857676614.JavaMail.evans@thyme>,236,34,Night
<26545163.1075857676639.JavaMail.evans@thyme>,2581,421,Afternoon
<4838431.1075857676665.JavaMail.evans@thyme>,951,149,Night
<17130572.1075857676705.JavaMail.evans@thyme>,2296,353,Afternoon
<16510571.1075857676746.JavaMail.evans@thyme>,3162,449,Afternoon
<31571081.1075857676786.JavaMail.evans@thyme>,3023,428,Afternoon
<18936952.1075857676820.JavaMail.evans@thyme>,3872,521,Evening
<9579860.1075857676861.JavaMail.evans@thyme>,4866,631,Afternoon
<14558115.1075857676915.JavaMail.evans@thyme>,4875,640,Night
<8618497.1075857676974.JavaMail.evans@thyme>,240,42,Evening
<30156411.1075857677001.JavaMail.evans@thyme>,641,119,Afternoon
<13299011.1075857677098.JavaMail.evans@thyme>,2054,330,Afternoon
<10412731.1075857677135.JavaMail.evans@thyme>,426,66,Afternoon
<316659.1075857666899.JavaMail.evans@thyme>,315,55,Afternoon
<28771484.1075857667882.JavaMail.evans@thyme>,8589,1084,Morning
<20418935.1075857677174.JavaMail.evans@thyme>,2779,444,Afternoon
<19879872.1075857677267.JavaMail.evans@thyme>,4988,672,Afternoon
<19531799.1075857677304.JavaMail.evans@thyme>,1247,192,Afternoon
<23985159.1075857677390.JavaMail.evans@thyme>,5153,834,Evening
<29190590.1075857677486.JavaMail.evans@thyme>,41,8,Afternoon
<6910004.1075857677510.JavaMail.evans@thyme>,777,118,Night
<4560735.1075857677548.JavaMail.evans@thyme>,1102,174,Night
<13956007.1075857677588.JavaMail.evans@thyme>,140,25,Evening
<13138219.1075857677626.JavaMail.evans@thyme>,133,24,Evening
<1154201.1075857677690.JavaMail.evans@thyme>,56,11,Night
<12625112.1075857677750.JavaMail.evans@thyme>,731,126,Evening
<25592612.1075857677791.JavaMail.evans@thyme>,236,33,Afternoon
<781507.1075857677830.JavaMail.evans@thyme>,887,133,Night
<11198691.1075857677905.JavaMail.evans@thyme>,4569,391,Evening
<22467582.1075857677998.JavaMail.evans@thyme>,2059,326,Afternoon
<7055371.1075857678138.JavaMail.evans@thyme>,51,9,Afternoon
<3759328.1075857667977.JavaMail.evans@thyme>,938,167,Night
<19659661.1075857678362.JavaMail.evans@thyme>,587,111,Afternoon
<9433040.1075857678420.JavaMail.evans@thyme>,902,148,Evening
<26375668.1075857678469.JavaMail.evans@thyme>,179,27,Night
<8252706.1075857678493.JavaMail.evans@thyme>,1419,254,Evening
<22763663.1075857678517.JavaMail.evans@thyme>,557,86,Morning
<1261059.1075857678541.JavaMail.evans@thyme>,554,96,Night
<21780959.1075857678581.JavaMail.evans@thyme>,2574,439,Night
<27289112.1075857678607.JavaMail.evans@thyme>,198,38,Night
<26129021.1075857678631.JavaMail.evans@thyme>,313,57,Afternoon
<44975.1075857668025.JavaMail.evans@thyme>,457,80,Evening
<23614021.1075857678690.JavaMail.evans@thyme>,551,88,Night
<32590958.1075857678714.JavaMail.evans@thyme>,51,10,Afternoon
<13687594.1075857678781.JavaMail.evans@thyme>,511,78,Evening
<31774760.1075857678805.JavaMail.evans@thyme>,596,104,Night
<8588061.1075857678855.JavaMail.evans@thyme>,2243,356,Night
<21942655.1075857678882.JavaMail.evans@thyme>,93,16,Night
<26999803.1075857678925.JavaMail.evans@thyme>,93,16,Night
<9080535.1075857678989.JavaMail.evans@thyme>,246,39,Afternoon
<17706512.1075857668049.JavaMail.evans@thyme>,312,57,Evening
<10997443.1075857679032.JavaMail.evans@thyme>,1836,321,Night
<16222322.1075857679055.JavaMail.evans@thyme>,813,139,Night
<18812546.1075857679079.JavaMail.evans@thyme>,578,78,Afternoon
<32605616.1075857679119.JavaMail.evans@thyme>,1948,320,Night
<16513894.1075857679198.JavaMail.evans@thyme>,93,17,Evening
<20321332.1075857679238.JavaMail.evans@thyme>,120,23,Morning
<23629216.1075857679265.JavaMail.evans@thyme>,4462,590,Night
<19541281.1075857679289.JavaMail.evans@thyme>,201,32,Night
<33088925.1075857679330.JavaMail.evans@thyme>,477,81,Afternoon
<32655638.1075857668095.JavaMail.evans@thyme>,411,63,Morning
<27969601.1075857679355.JavaMail.evans@thyme>,492,83,Afternoon
<21053953.1075857679380.JavaMail.evans@thyme>,2557,409,Evening
<22312249.1075857679420.JavaMail.evans@thyme>,40,6,Evening
<21011837.1075857679589.JavaMail.evans@thyme>,2123,336,Night
<11629263.1075857679723.JavaMail.evans@thyme>,627,107,Night
<27031197.1075857668119.JavaMail.evans@thyme>,1039,135,Evening
<32012939.1075857679747.JavaMail.evans@thyme>,2644,383,Evening
<19880433.1075857668166.JavaMail.evans@thyme>,286,52,Evening
<20490973.1075857666952.JavaMail.evans@thyme>,2693,489,Afternoon
<26356949.1075857668214.JavaMail.evans@thyme>,445,72,Morning
<29188105.1075857668257.JavaMail.evans@thyme>,3263,528,Morning
<18452733.1075857668341.JavaMail.evans@thyme>,853,135,Night
<8889690.1075857668456.JavaMail.evans@thyme>,8400,1313,Afternoon
<19225552.1075857668538.JavaMail.evans@thyme>,1091,194,Afternoon
<24448654.1075857668656.JavaMail.evans@thyme>,2648,437,Afternoon
<962363.1075857668700.JavaMail.evans@thyme>,3408,559,Afternoon
<8082875.1075857668765.JavaMail.evans@thyme>,486,81,Afternoon
<20545492.1075857668788.JavaMail.evans@thyme>,61,10,Evening
<32983389.1075857668849.JavaMail.evans@thyme>,5047,838,Afternoon
<32604904.1075857668877.JavaMail.evans@thyme>,2664,429,Evening
<13203032.1075857668921.JavaMail.evans@thyme>,2855,454,Night
<9026492.1075857667001.JavaMail.evans@thyme>,3,1,Afternoon
<7915867.1075857668948.JavaMail.evans@thyme>,1623,265,Evening
<32223251.1075857668991.JavaMail.evans@thyme>,340,54,Evening
<17259126.1075857669279.JavaMail.evans@thyme>,3120,487,Afternoon
<29622447.1075857669349.JavaMail.evans@thyme>,353,58,Evening
<17364891.1075857669373.JavaMail.evans@thyme>,360,58,Evening
<28838573.1075857669396.JavaMail.evans@thyme>,82,12,Afternoon
<8671658.1075857667046.JavaMail.evans@thyme>,204,38,Evening
<29685293.1075857669420.JavaMail.evans@thyme>,46,6,Afternoon
<33425495.1075857669460.JavaMail.evans@thyme>,361,63,Night
<13996546.1075857669499.JavaMail.evans@thyme>,221,36,Night
<23381724.1075857669538.JavaMail.evans@thyme>,75,14,Night
<20692015.1075857669576.JavaMail.evans@thyme>,165,29,Night
<12571947.1075857669600.JavaMail.evans@thyme>,67,13,Night
<4466052.1075857669638.JavaMail.evans@thyme>,186,34,Night
<33242591.1075857669677.JavaMail.evans@thyme>,64,11,Night
<29149431.1075857669738.JavaMail.evans@thyme>,32,5,Evening
<17663150.1075857667104.JavaMail.evans@thyme>,51,12,Afternoon
<19779845.1075857669766.JavaMail.evans@thyme>,247,38,Night
<16099346.1075857669791.JavaMail.evans@thyme>,596,94,Night
<13286079.1075857669927.JavaMail.evans@thyme>,752,119,Night
<15799732.1075857670029.JavaMail.evans@thyme>,641,108,Afternoon
<29887249.1075857670068.JavaMail.evans@thyme>,388,61,Night
<8503072.1075857667129.JavaMail.evans@thyme>,918,165,Afternoon
<22259030.1075857670116.JavaMail.evans@thyme>,1072,195,Morning
<14161819.1075857670180.JavaMail.evans@thyme>,1587,262,Night
<28802036.1075857670306.JavaMail.evans@thyme>,13,2,Afternoon
<19595588.1075857670330.JavaMail.evans@thyme>,313,48,Evening
<19530649.1075857724026.JavaMail.evans@thyme>,88,18,Morning
<22172212.1075857724047.JavaMail.evans@thyme>,97,19,Afternoon
<26412240.1075857724068.JavaMail.evans@thyme>,69,12,Afternoon
<20259877.1075857724113.JavaMail.evans@thyme>,894,137,Afternoon
<30936383.1075857724134.JavaMail.evans@thyme>,1253,181,Afternoon
<21867583.1075857724169.JavaMail.evans@thyme>,70,16,Morning
<6790500.1075857724197.JavaMail.evans@thyme>,18,4,Afternoon
<9319249.1075857724219.JavaMail.evans@thyme>,33,6,Morning
<30098315.1075857724240.JavaMail.evans@thyme>,183,32,Morning
<29325393.1075857724261.JavaMail.evans@thyme>,151,29,Morning
